url,status,last_modified,hash,exe
https://www.nirsoft.net/utils/browserdownloadsview.zip,200,1686237221.0,542dcb059e9e85e6ba45d576468fef053fdb3aa7e66f997fe093eb2c9d1bb07f,BrowserDownloadsView.exe
https://www.nirsoft.net/utils/browserdownloadsview-x64.zip,200,1686237221.0,36ad97e17c3bea821811b24e557c0a79e4aa85f80633bdac89b7ec68852b4350,BrowserDownloadsView.exe
https://www.nirsoft.net/packages/brtools.zip,200,1649079503.0,55a649fa8319809e41367d8bee929c966bcb02f3a73f2aa45f015cd8aceaf949,MozillaHistoryView.exe
https://www.nirsoft.net/packages/brtools-x64.zip,404,,,
https://www.nirsoft.net/utils/browsinghistoryview.zip,200,1679141455.0,f4d05d6fe81bb1c6dd66df42f0e531c25c3d9d41c5578901dc15ddd383940d20,BrowsingHistoryView.exe
https://www.nirsoft.net/utils/browsinghistoryview-x64.zip,200,1679141456.0,091855f382d0d05981524141fbc89e795a380b517f0d6f3908f36e80c8751661,BrowsingHistoryView.exe
https://www.nirsoft.net/utils/bulkfilechanger.zip,200,1609971843.0,769b897e045e5d5f69587a76da07a50aa6c1aa91f8eb07041d9a7b7652995c46,BulkFileChanger.exe
https://www.nirsoft.net/utils/bulkfilechanger-x64.zip,200,1609971843.0,bf8aea034fee8fc533b6e18197659c9d43e93f07830357086b8ee93d9e11f198,BulkFileChanger.exe
https://www.nirsoft.net/utils/bulletspassview.zip,200,1425240064.0,d5c801da275540c1713102518e67ed94a1afecbae2418d5b9f94148e338f61e5,BulletsPassView.exe
https://www.nirsoft.net/utils/bulletspassview-x64.zip,200,1425240063.0,7a811e7e8124ead14240c03e76d824adfadef7eead5b1d207e79ac7f14b59e09,BulletsPassView.exe
https://www.nirsoft.net/utils/chromecacheview.zip,200,1684762478.0,aa54d9ca88400d76a5ae4aedb8a3139e9edf1eafb4be5ff84a13eb6060914f29,ChromeCacheView.exe
https://www.nirsoft.net/utils/chromecacheview-x64.zip,404,,,
https://www.nirsoft.net/utils/chromecookiesview.zip,200,1667917989.0,a97389840d8cb3c8ce947c6c2b7c3b808c21af105fa1bf5e4be8fc1b57126efa,ChromeCookiesView.exe
https://www.nirsoft.net/utils/chromecookiesview-x64.zip,404,,,
https://www.nirsoft.net/utils/chromehistoryview.zip,200,1666180037.0,9608716a4a55912668986b4e8fd01948be1cac11c094826f41093479b850d998,ChromeHistoryView.exe
https://www.nirsoft.net/utils/chromehistoryview-x64.zip,404,,,
https://www.nirsoft.net/toolsdownload/chromepass.zip,200,1670756617.0,f7888584d6d41c5d8efe068e0f0e00aa8d7c93d3bd42c343ec0368ba893f0487,ChromePass.exe
https://www.nirsoft.net/toolsdownload/chromepass-x64.zip,404,,,
https://www.nirsoft.net/utils/cleanafterme.zip,200,1275275565.0,9d2c0580075ff8777e043260af63c8e082cbfc1fd5ac4a002c0a8ecd87cfc132,CleanAfterMe.exe
https://www.nirsoft.net/utils/cleanafterme-x64.zip,404,,,
https://www.nirsoft.net/utils/clipboardic.zip,200,1496003684.0,1a061abef1c8899cd199ae426ef35659e2ce219e0acddb427c74c52c517ef7dc,Clipboardic.exe
https://www.nirsoft.net/utils/clipboardic-x64.zip,404,,,
https://www.nirsoft.net/utils/controlmymonitor.zip,200,1683627586.0,dccc8bb6db48e59dac7359d7e27f2c2601216945d5e574f6c8e5f349a58286bc,ControlMyMonitor.exe
https://www.nirsoft.net/utils/controlmymonitor-x64.zip,404,,,
https://www.nirsoft.net/utils/countrytraceroute.zip,200,1682945176.0,754572dc0385b0653ceb1d4f0f72272f46fda9b7ea1c55c922d8adfc8a1a1c99,CountryTraceRoute.exe
https://www.nirsoft.net/utils/countrytraceroute-x64.zip,404,,,
https://www.nirsoft.net/utils/cports.zip,200,1685976206.0,60ba408766aab7719350f2b856b41bcd9f5e474fc40766382740399f0fdbfe8d,cports.exe
https://www.nirsoft.net/utils/cports-x64.zip,200,1685976207.0,5960b25cb7e8b27ed80c03498a8d5795acfffee0fd8306b3d0d2ab7d37a6cb12,cports.exe
https://www.nirsoft.net/utils/cprocess.zip,200,1211445075.0,8bf074edcee01be5ff77253d25533a8961907e50cd6629351490814b6b82a870,CProcess.exe
https://www.nirsoft.net/utils/cprocess-x64.zip,404,,,
https://www.nirsoft.net/toolsdownload/credentialsfileview.zip,200,1640522489.0,37f7a6dd1115ad67a04f9cd0963cd2d33b02ca1f9f1ae58b0782662bfc703062,CredentialsFileView.exe
https://www.nirsoft.net/toolsdownload/credentialsfileview-x64.zip,200,1640522490.0,a4aeff3aacb33825b3340c1aa2ec5562da59a190711f508476ea1ae6112bb785,CredentialsFileView.exe
https://www.nirsoft.net/utils/credhistview.zip,200,1652275980.0,b878a4ac4c252a6aca3f25368f35d0707b30bfcb5347f8e9e543e59e4e01139f,CredHistView.exe
https://www.nirsoft.net/utils/credhistview-x64.zip,404,,,
https://www.nirsoft.net/utils/csvfileview.zip,200,1683980633.0,b95f4eb33129e1bceeed151fd8372995364f2508ee984d00e5df5e8f508c69b6,CSVFileView.exe
https://www.nirsoft.net/utils/csvfileview-x64.zip,200,1683980634.0,7ebcc828460d7b0cbb397579665d5cb25d1defb5b547e7d55c95a507adf91050,CSVFileView.exe
https://www.nirsoft.net/utils/ctie.zip,200,1209841447.0,d63d1eb8d1728a53a40e58517b55a029335e7b940d07dfd75acb4db1016b5891,ctie.exe
https://www.nirsoft.net/utils/ctie-x64.zip,404,,,
https://www.nirsoft.net/utils/customexplorertoolbar.zip,200,1315321358.0,80fff8da356ad971108847f122f821a2e9b2dd098a4b906c74b94f2be24d337e,CustomExplorerToolbar.exe
https://www.nirsoft.net/utils/customexplorertoolbar-x64.zip,404,,,
https://www.nirsoft.net/toolsdownload/dataprotectiondecryptor.zip,200,1641037033.0,717d1e9ddb7b0e72ba04cbec5294a8a0f7956149d2061d6c57396b72c4cc0939,DataProtectionDecryptor.exe
https://www.nirsoft.net/toolsdownload/dataprotectiondecryptor-x64.zip,200,1641037034.0,e4b0c72c94021f102176d8a19fc27a90da1732548bc0d60306c85154036cb8a2,DataProtectionDecryptor.exe
https://www.nirsoft.net/utils/deviceioview.zip,200,1463070689.0,6e838ff2bd864e4f004f8051f36a6d275dbb847c624fa9b7328d7f3e5b6e6848,DeviceIOView.exe
https://www.nirsoft.net/utils/deviceioview-x64.zip,200,1463070689.0,810308a117d949f923e77a80206489208bf3b5e381f1406934ee5ce9d9537e33,DeviceIOView.exe
https://www.nirsoft.net/utils/devmanview.zip,200,1659349810.0,6fcdec03a8e91d77d4682e9839622d8c42f5b47bd0dcd19ddc7f5f4764edb7da,DevManView.exe
https://www.nirsoft.net/utils/devmanview-x64.zip,200,1659349811.0,e230bcdf0d9a5b5ee8d4f13220667843418f2dd3c9a6f24808574e312d298343,DevManView.exe
https://www.nirsoft.net/toolsdownload/dialupass.zip,200,1608725074.0,a79c79fa0ef5d6e95424ecc92af8c6c2719f4a8275fe7825dffb071bec2b1305,Dialupass.exe
https://www.nirsoft.net/toolsdownload/dialupass-x64.zip,404,,,
https://www.nirsoft.net/utils/diskcountersview.zip,200,1664790190.0,916de66eaee1fed9ce1b337683dc94d3929cf12c53dd4a6d33c4db8470770c0e,DiskCountersView.exe
https://www.nirsoft.net/utils/diskcountersview-x64.zip,404,,,
https://www.nirsoft.net/utils/disksmartview.zip,200,1466278467.0,8d10b7f4c8b60a39e33f28dc45782f734ce4af84bac33945251786c0c361f9dd,DiskSmartView.exe
https://www.nirsoft.net/utils/disksmartview-x64.zip,404,,,
